,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly_2,f(t)_poly_3,f(t)_poly_4,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
85554,Washington,retail_and_recreation_percent_change_from_baseline,54,0.003554583,0.002645956,0.744378782,0.255621218,0.006706011,0.010617907,0.010233103,0.009008869,0.00886915,0.011914834,-44.56378446,-44.56378446,0.712854425
85555,Washington,retail_and_recreation_percent_change_from_baseline,55,0.007599517,0.005609936,0.738196403,0.261803597,0.006904239,0.010550097,0.009726096,0.009352848,0.008544886,0.011575356,-44.56378446,-44.56378446,0.712854425
85556,Washington,retail_and_recreation_percent_change_from_baseline,56,0.004164209,0.003053027,0.733158909,0.266841091,0.007095971,0.010457502,0.009213827,0.009678626,0.008077703,0.01101767,-44.56378446,-44.56378446,0.712854425
85557,Washington,retail_and_recreation_percent_change_from_baseline,57,0.01301477,0.009527987,0.73209035,0.26790965,0.007281208,0.010341974,0.008702,0.009945778,0.008348686,0.011403901,-44.56378446,-44.56378446,0.712854425
85558,Washington,retail_and_recreation_percent_change_from_baseline,58,0.027572743,0.019689777,0.714102934,0.285897066,0.00745995,0.010205363,0.008195978,0.010446603,0.00893141,0.012507175,-44.56378446,-44.56378446,0.712854425
85559,Washington,retail_and_recreation_percent_change_from_baseline,59,0.031509392,0.021826896,0.692710796,0.307289204,0.007632197,0.010049518,0.007700783,0.011017869,0.009490655,0.013700746,-44.56378446,-44.56378446,0.712854425
85560,Washington,retail_and_recreation_percent_change_from_baseline,60,0.037055763,0.024844004,0.670449143,0.329550857,0.007797948,0.00987629,0.007221095,0.011630932,0.010221792,0.015246185,-44.56378446,-44.56378446,0.712854425
85561,Washington,retail_and_recreation_percent_change_from_baseline,61,0.030121654,0.01936891,0.643022787,0.356977213,0.007957205,0.009687529,0.006761253,0.012374686,0.011590231,0.018024604,-44.56378446,-44.56378446,0.712854425
85562,Washington,retail_and_recreation_percent_change_from_baseline,62,0.020189632,0.012754019,0.631711323,0.368288677,0.008109966,0.009485085,0.006325253,0.012838089,0.012954171,0.020506473,-44.56378446,-44.56378446,0.712854425
85563,Washington,retail_and_recreation_percent_change_from_baseline,63,0.02301409,0.01421154,0.617514749,0.382485251,0.008256232,0.009270808,0.005916752,0.013370097,0.013443467,0.021770277,-44.56378446,-44.56378446,0.712854425
85564,Washington,retail_and_recreation_percent_change_from_baseline,64,0.026163557,0.015784166,0.603288244,0.396711756,0.008396003,0.009046548,0.005539064,0.013917067,0.013392449,0.022199088,-44.56378446,-44.56378446,0.712854425
85565,Washington,retail_and_recreation_percent_change_from_baseline,65,0.019786345,0.011593738,0.585946416,0.414053584,0.008529279,0.008814155,0.005195163,0.014556414,0.012850077,0.021930464,-44.56378446,-44.56378446,0.712854425
85566,Washington,retail_and_recreation_percent_change_from_baseline,66,0.007709411,0.004472235,0.580100768,0.419899232,0.008656059,0.00857548,0.00488768,0.014921648,0.012273605,0.021157712,-44.56378446,-44.56378446,0.712854425
85567,Washington,retail_and_recreation_percent_change_from_baseline,67,0.003032513,0.001749766,0.577001946,0.422998054,0.008776345,0.008332372,0.004618905,0.015210251,0.011958173,0.020724667,-44.56378446,-44.56378446,0.712854425
85568,Washington,retail_and_recreation_percent_change_from_baseline,68,0.023327197,0.013450491,0.576601236,0.423398764,0.008890135,0.008086682,0.004390787,0.015418168,0.010836806,0.018794282,-44.56378446,-44.56378446,0.712854425
85569,Washington,retail_and_recreation_percent_change_from_baseline,69,0.046708071,0.025694155,0.550100965,0.449899035,0.00899743,0.00784026,0.004204934,0.016355961,0.009767503,0.017755837,-44.56378446,-44.56378446,0.712854425
85570,Washington,retail_and_recreation_percent_change_from_baseline,70,0.018457372,0.00969405,0.525212926,0.474787074,0.00909823,0.007594955,0.004062612,0.017322936,0.009437429,0.017968768,-44.56378446,-44.56378446,0.712854425
85571,Washington,retail_and_recreation_percent_change_from_baseline,71,-0.022925105,-0.012166648,0.530712864,0.469287136,0.009192534,0.007352618,0.003964746,0.017321107,0.009124522,0.017192954,-44.56378446,-44.56378446,0.712854425
85572,Washington,retail_and_recreation_percent_change_from_baseline,72,-0.019102687,-0.01049781,0.549546222,0.450453778,0.009280344,0.007115099,0.003911918,0.016887285,0.009358099,0.017028775,-44.56378446,-44.56378446,0.712854425
85573,Washington,retail_and_recreation_percent_change_from_baseline,73,-0.005195231,-0.002866253,0.551708484,0.448291516,0.009361658,0.006884248,0.003904371,0.016968487,0.009521997,0.01725911,-44.56378446,-44.56378446,0.712854425
85574,Washington,retail_and_recreation_percent_change_from_baseline,74,-0.007056479,-0.003918313,0.555278729,0.444721271,0.009436477,0.006661916,0.003942006,0.016994127,0.009193784,0.016557061,-44.56378446,-44.56378446,0.712854425
85575,Washington,retail_and_recreation_percent_change_from_baseline,75,-0.02405511,-0.013459919,0.559545109,0.440454891,0.009504801,0.006449952,0.004024381,0.016986658,0.008240291,0.014726768,-44.56378446,-44.56378446,0.712854425
85576,Washington,retail_and_recreation_percent_change_from_baseline,76,-0.040844406,-0.023779555,0.582198567,0.417801433,0.00956663,0.006250206,0.004150714,0.016431903,0.006898662,0.011849328,-44.56378446,-44.56378446,0.712854425
85577,Washington,retail_and_recreation_percent_change_from_baseline,77,-0.015011555,-0.009113578,0.607104219,0.392895781,0.009621964,0.006064529,0.004319882,0.015848949,0.005966584,0.00982794,-44.56378446,-44.56378446,0.712854425
85578,Washington,retail_and_recreation_percent_change_from_baseline,78,0.014426446,0.008662009,0.600425723,0.399574277,0.009670802,0.00589477,0.004530419,0.016106576,0.005415195,0.009018926,-44.56378446,-44.56378446,0.712854425
85579,Washington,retail_and_recreation_percent_change_from_baseline,79,0.014245218,0.008401548,0.589780201,0.410219799,0.009713146,0.00574278,0.004780519,0.016469094,0.004743928,0.008043552,-44.56378446,-44.56378446,0.712854425
85580,Washington,retail_and_recreation_percent_change_from_baseline,80,0.012060433,0.007038742,0.583622628,0.416377372,0.009748994,0.005610409,0.005068034,0.016704276,0.003853665,0.006603008,-44.56378446,-44.56378446,0.712854425
85581,Washington,retail_and_recreation_percent_change_from_baseline,81,0.015230903,0.008768472,0.575702717,0.424297283,0.009778347,0.005499506,0.005390475,0.016985062,0.003323643,0.005773193,-44.56378446,-44.56378446,0.712854425
85582,Washington,retail_and_recreation_percent_change_from_baseline,82,0.024810514,0.014044877,0.566085683,0.433914317,0.009801204,0.005411923,0.005745012,0.017313994,0.003388186,0.005985288,-44.56378446,-44.56378446,0.712854425
85583,Washington,retail_and_recreation_percent_change_from_baseline,83,0.031726513,0.01737385,0.547612964,0.452387036,0.009817567,0.005349509,0.006128471,0.01792793,0.003546301,0.006475926,-44.56378446,-44.56378446,0.712854425
85584,Washington,retail_and_recreation_percent_change_from_baseline,84,-0.002533178,-0.001345974,0.531337983,0.468662017,0.009827434,0.005314114,0.00653734,0.018495637,0.002689794,0.005062303,-44.56378446,-44.56378446,0.712854425
85585,Washington,retail_and_recreation_percent_change_from_baseline,85,-0.012767063,-0.007025778,0.550304912,0.449695088,0.009830807,0.005307589,0.006967763,0.01786429,0.001758818,0.00319608,-44.56378446,-44.56378446,0.712854425
85586,Washington,retail_and_recreation_percent_change_from_baseline,86,0.013450124,0.007335557,0.545389539,0.454610461,0.009827684,0.005331783,0.007415546,0.018019568,0.001901984,0.003487387,-44.56378446,-44.56378446,0.712854425
85587,Washington,retail_and_recreation_percent_change_from_baseline,87,0.017543327,0.009396799,0.535633797,0.464366203,0.009818066,0.005388546,0.007876148,0.01832981,0.002284336,0.004264735,-44.56378446,-44.56378446,0.712854425
85588,Washington,retail_and_recreation_percent_change_from_baseline,88,0.01484799,0.007818891,0.526595941,0.473404059,0.009801952,0.005479729,0.008344693,0.018613801,0.002002756,0.003803212,-44.56378446,-44.56378446,0.712854425
85589,Washington,retail_and_recreation_percent_change_from_baseline,89,-0.007524698,-0.003912813,0.519996015,0.480003985,0.009779344,0.005607182,0.008815959,0.018806575,0.000522408,0.001004638,-44.56378446,-44.56378446,0.712854425
85590,Washington,retail_and_recreation_percent_change_from_baseline,90,-0.017418451,-0.009308796,0.534421566,0.465578434,0.00975024,0.005772755,0.009284385,0.018244474,-0.000427735,-0.000800369,-44.56378446,-44.56378446,0.712854425
85591,Washington,retail_and_recreation_percent_change_from_baseline,91,0.039159273,0.021091717,0.538613607,0.461386393,0.009714641,0.005978297,0.009744066,0.018036383,0.001235184,0.002293265,-44.56378446,-44.56378446,0.712854425
85592,Washington,retail_and_recreation_percent_change_from_baseline,92,0.064281748,0.031641927,0.492238132,0.507761868,0.009672547,0.00622566,0.01018876,0.019650138,0.003342171,0.006789743,-44.56378446,-44.56378446,0.712854425
85593,Washington,retail_and_recreation_percent_change_from_baseline,93,0.035554094,0.016899918,0.475329752,0.524670248,0.009623958,0.006516693,0.010611878,0.020246909,0.004330479,0.009110474,-44.56378446,-44.56378446,0.712854425
85594,Washington,retail_and_recreation_percent_change_from_baseline,94,0.035754497,0.01639123,0.458438295,0.541561705,0.009568874,0.006853246,0.011006495,0.020872763,0.005345956,0.011661234,-44.56378446,-44.56378446,0.712854425
85595,Washington,retail_and_recreation_percent_change_from_baseline,95,0.03095006,0.013696865,0.442547291,0.557452709,0.009507294,0.007237169,0.011365341,0.021483115,0.006703796,0.015148201,-44.56378446,-44.56378446,0.712854425
85596,Washington,retail_and_recreation_percent_change_from_baseline,96,0.054013939,0.023282415,0.431044564,0.568955436,0.00943922,0.007670313,0.011680806,0.021898478,0.009056894,0.021011503,-44.56378446,-44.56378446,0.712854425
85597,Washington,retail_and_recreation_percent_change_from_baseline,97,0.076165024,0.030160014,0.395982461,0.604017539,0.00936465,0.008154528,0.011944939,0.023649153,0.011020574,0.027830964,-44.56378446,-44.56378446,0.712854425
85598,Washington,retail_and_recreation_percent_change_from_baseline,98,0.036456281,0.013515238,0.370724537,0.629275463,0.009283585,0.008691663,0.012149445,0.025041733,0.011263235,0.030381682,-44.56378446,-44.56378446,0.712854425
85599,Washington,retail_and_recreation_percent_change_from_baseline,99,0.011346296,0.004186238,0.368951986,0.631048014,0.009196025,0.009283569,0.012285692,0.024924719,0.01105247,0.02995639,-44.56378446,-44.56378446,0.712854425
85600,Washington,retail_and_recreation_percent_change_from_baseline,100,0.028127811,0.01019217,0.36235206,0.63764794,0.009101969,0.009932096,0.012344702,0.025119132,0.011210141,0.030937153,-44.56378446,-44.56378446,0.712854425
85601,Washington,retail_and_recreation_percent_change_from_baseline,101,0.034257771,0.01194115,0.348567645,0.651432355,0.009001419,0.010639094,0.012317159,0.025824023,0.011368775,0.032615692,-44.56378446,-44.56378446,0.712854425
85602,Washington,retail_and_recreation_percent_change_from_baseline,102,0.023830937,0.008066052,0.338469759,0.661530241,0.008894373,0.011406413,0.012193404,0.026278191,0.011069834,0.032705532,-44.56378446,-44.56378446,0.712854425
85603,Washington,retail_and_recreation_percent_change_from_baseline,103,0.021430872,0.007124384,0.332435542,0.667564458,0.008780832,0.012235903,0.011963438,0.026413638,0.01055736,0.031757616,-44.56378446,-44.56378446,0.712854425
85604,Washington,retail_and_recreation_percent_change_from_baseline,104,0.019730508,0.006397045,0.324220992,0.675779008,0.008660796,0.013129414,0.011616918,0.026712632,0.010944511,0.033756331,-44.56378446,-44.56378446,0.712854425
85605,Washington,retail_and_recreation_percent_change_from_baseline,105,0.018667389,0.005966871,0.319641452,0.680358548,0.008534265,0.014088797,0.011143162,0.026699493,0.011594144,0.036272341,-44.56378446,-44.56378446,0.712854425
85606,Washington,retail_and_recreation_percent_change_from_baseline,106,0.04073715,0.012721693,0.31228725,0.68771275,0.008401238,0.015115902,0.010531145,0.026902278,0.01186345,0.037988904,-44.56378446,-44.56378446,0.712854425
85607,Washington,retail_and_recreation_percent_change_from_baseline,107,0.042729163,0.012570837,0.294198067,0.705801933,0.008261717,0.016212578,0.009769503,0.028082159,0.012022152,0.040864145,-44.56378446,-44.56378446,0.712854425
85608,Washington,retail_and_recreation_percent_change_from_baseline,108,0.024560683,0.007052491,0.287145575,0.712854425,0.0081157,0.017380675,0.008846527,0.028263365,0.011983832,0.041734345,-44.56378446,-44.56378446,0.712854425
86045,West Virginia,retail_and_recreation_percent_change_from_baseline,45,0.014305765,0.01383162,0.966856308,0.033143692,0,0,0,0,0.01383162,0.014305765,-45.61666667,-45.61666667,0.891173861
86046,West Virginia,retail_and_recreation_percent_change_from_baseline,46,0.014047867,0.013387964,0.953024688,0.046975312,0.00128517,0.001771195,0.00437545,0.001348517,0.013609792,0.014280629,-45.61666667,-45.61666667,0.891173861
86047,West Virginia,retail_and_recreation_percent_change_from_baseline,47,0.009383155,0.00882092,0.94008038,0.05991962,0.002525926,0.003438419,0.00807587,0.002686926,0.012013501,0.012779227,-45.61666667,-45.61666667,0.891173861
86048,West Virginia,retail_and_recreation_percent_change_from_baseline,48,0.051894426,0.048541156,0.935382849,0.064617151,0.003722269,0.00500419,0.011159894,0.003979407,0.021145415,0.02260616,-45.61666667,-45.61666667,0.891173861
86049,West Virginia,retail_and_recreation_percent_change_from_baseline,49,0.072255588,0.060911321,0.842998069,0.157001931,0.004874198,0.006471024,0.013683865,0.00578198,0.029098596,0.034517986,-45.61666667,-45.61666667,0.891173861
86050,West Virginia,retail_and_recreation_percent_change_from_baseline,50,0.027394624,0.022287176,0.813560207,0.186439793,0.005981714,0.007841439,0.015701838,0.007352516,0.027963359,0.034371592,-45.61666667,-45.61666667,0.891173861
86051,West Virginia,retail_and_recreation_percent_change_from_baseline,51,0.008106165,0.006472154,0.798423717,0.201576283,0.007044817,0.009117951,0.017265576,0.008823406,0.024893187,0.031177915,-45.61666667,-45.61666667,0.891173861
86052,West Virginia,retail_and_recreation_percent_change_from_baseline,52,-0.004791707,-0.003836317,0.800615898,0.199384102,0.008063506,0.010303078,0.018424552,0.010071629,0.021301999,0.026607015,-45.61666667,-45.61666667,0.891173861
86053,West Virginia,retail_and_recreation_percent_change_from_baseline,53,-0.003399378,-0.002740227,0.806096351,0.193903649,0.009037782,0.011399337,0.019225952,0.011211789,0.018630641,0.023112176,-45.61666667,-45.61666667,0.891173861
86054,West Virginia,retail_and_recreation_percent_change_from_baseline,54,0.005827506,0.004697531,0.806096351,0.193903649,0.009967644,0.012409244,0.019714669,0.012365326,0.01723733,0.021383709,-45.61666667,-45.61666667,0.891173861
86055,West Virginia,retail_and_recreation_percent_change_from_baseline,55,-0.000982704,-0.000782922,0.796701289,0.203298711,0.010853093,0.013335318,0.019933306,0.013622537,0.015599125,0.019579641,-45.61666667,-45.61666667,0.891173861
86056,West Virginia,retail_and_recreation_percent_change_from_baseline,56,0.003392788,0.002740227,0.807662195,0.192337805,0.011694129,0.014180074,0.019922177,0.014478985,0.01452755,0.017987161,-45.61666667,-45.61666667,0.891173861
86057,West Virginia,retail_and_recreation_percent_change_from_baseline,57,0.023748268,0.018790125,0.791220836,0.208779164,0.012490751,0.014946031,0.019719307,0.015786681,0.01485544,0.01877534,-45.61666667,-45.61666667,0.891173861
86058,West Virginia,retail_and_recreation_percent_change_from_baseline,58,0.028365189,0.02184352,0.770081946,0.229918054,0.01324296,0.015635705,0.019360429,0.017196819,0.015354589,0.019938903,-45.61666667,-45.61666667,0.891173861
86059,West Virginia,retail_and_recreation_percent_change_from_baseline,59,0.037599497,0.028106895,0.747533796,0.252466204,0.013950755,0.016251613,0.018878986,0.018662373,0.016204743,0.021677606,-45.61666667,-45.61666667,0.891173861
86060,West Virginia,retail_and_recreation_percent_change_from_baseline,60,0.047598157,0.033978809,0.713868156,0.286131844,0.014614137,0.016796272,0.018306133,0.020471759,0.017315622,0.02425605,-45.61666667,-45.61666667,0.891173861
86061,West Virginia,retail_and_recreation_percent_change_from_baseline,61,0.036751152,0.024975207,0.679576178,0.320423822,0.015233105,0.017272199,0.017670734,0.022415596,0.017766186,0.026143038,-45.61666667,-45.61666667,0.891173861
86062,West Virginia,retail_and_recreation_percent_change_from_baseline,62,0.043632075,0.028968109,0.663917741,0.336082259,0.01580766,0.017681912,0.016999361,0.023809667,0.018388515,0.027696978,-45.61666667,-45.61666667,0.891173861
86063,West Virginia,retail_and_recreation_percent_change_from_baseline,63,0.057934509,0.036014406,0.62163996,0.37836004,0.016337802,0.018027927,0.0163163,0.026281775,0.019316193,0.031072959,-45.61666667,-45.61666667,0.891173861
86064,West Virginia,retail_and_recreation_percent_change_from_baseline,64,0.03968254,0.023487656,0.591888929,0.408111071,0.01682353,0.018312762,0.015643543,0.028423458,0.019524766,0.032987213,-45.61666667,-45.61666667,0.891173861
86065,West Virginia,retail_and_recreation_percent_change_from_baseline,65,0.020980926,0.012056997,0.574664648,0.425335352,0.017264845,0.018538934,0.015000795,0.030043339,0.019436035,0.033821526,-45.61666667,-45.61666667,0.891173861
86066,West Virginia,retail_and_recreation_percent_change_from_baseline,66,0.021924986,0.012448458,0.567774936,0.432225064,0.017661746,0.018708959,0.014405468,0.031106949,0.01938906,0.0341492,-45.61666667,-45.61666667,0.891173861
86067,West Virginia,retail_and_recreation_percent_change_from_baseline,67,0.008069876,0.004436557,0.549767733,0.450232267,0.018014234,0.018825355,0.013872688,0.032766991,0.019169842,0.034868983,-45.61666667,-45.61666667,0.891173861
86068,West Virginia,retail_and_recreation_percent_change_from_baseline,68,0.001167352,0.000652435,0.558901822,0.441098178,0.018322309,0.018890639,0.013415287,0.032782696,0.016775406,0.030014942,-45.61666667,-45.61666667,0.891173861
86069,West Virginia,retail_and_recreation_percent_change_from_baseline,69,0.030928816,0.016963307,0.548462863,0.451537137,0.01858597,0.018907327,0.013043809,0.033887381,0.014578005,0.026579749,-45.61666667,-45.61666667,0.891173861
86070,West Virginia,retail_and_recreation_percent_change_from_baseline,70,0.002833565,0.001487552,0.524975207,0.475024793,0.018805218,0.018877938,0.012766509,0.035821154,0.013538024,0.02578793,-45.61666667,-45.61666667,0.891173861
86071,West Virginia,retail_and_recreation_percent_change_from_baseline,71,-0.000861162,-0.000469753,0.54548776,0.45451224,0.018980052,0.018804988,0.012589349,0.034794643,0.013190929,0.024181896,-45.61666667,-45.61666667,0.891173861
86072,West Virginia,retail_and_recreation_percent_change_from_baseline,72,0.039847162,0.020956209,0.525914714,0.474085286,0.019110473,0.018690994,0.012516004,0.036337589,0.014430555,0.027438964,-45.61666667,-45.61666667,0.891173861
86073,West Virginia,retail_and_recreation_percent_change_from_baseline,73,0.034618574,0.01743306,0.503575343,0.496424657,0.01919648,0.018538473,0.012547857,0.038120374,0.015439219,0.030659204,-45.61666667,-45.61666667,0.891173861
86074,West Virginia,retail_and_recreation_percent_change_from_baseline,74,0.036670918,0.018007203,0.491048593,0.508951407,0.019238074,0.018349942,0.012684002,0.039177537,0.016104703,0.032796556,-45.61666667,-45.61666667,0.891173861
86075,West Virginia,retail_and_recreation_percent_change_from_baseline,75,0.030698817,0.014353568,0.467560937,0.532439063,0.019235255,0.018127919,0.012921242,0.041139568,0.016861527,0.036062737,-45.61666667,-45.61666667,0.891173861
86076,West Virginia,retail_and_recreation_percent_change_from_baseline,76,0.009031384,0.004175583,0.462341458,0.537658542,0.019188022,0.01787492,0.013254091,0.041501842,0.016933295,0.036625085,-45.61666667,-45.61666667,0.891173861
86077,West Virginia,retail_and_recreation_percent_change_from_baseline,77,0.043646283,0.0200428,0.459209771,0.540790229,0.019096376,0.017593462,0.013674774,0.0415853,0.016995929,0.037011253,-45.61666667,-45.61666667,0.891173861
86078,West Virginia,retail_and_recreation_percent_change_from_baseline,78,0.058590853,0.024740331,0.422255859,0.577744141,0.018960316,0.017286063,0.014173222,0.044902436,0.017140769,0.040593325,-45.61666667,-45.61666667,0.891173861
86079,West Virginia,retail_and_recreation_percent_change_from_baseline,79,0.020700637,0.008481653,0.409729109,0.590270891,0.018779843,0.01695524,0.014737081,0.04583478,0.016159507,0.03943949,-45.61666667,-45.61666667,0.891173861
86080,West Virginia,retail_and_recreation_percent_change_from_baseline,80,0.024790728,0.010047497,0.405292552,0.594707448,0.018554957,0.016603509,0.015351704,0.045781638,0.014962942,0.036918867,-45.61666667,-45.61666667,0.891173861
86081,West Virginia,retail_and_recreation_percent_change_from_baseline,81,0.055927662,0.021791325,0.389634114,0.610365886,0.018285657,0.016233388,0.016000154,0.046930329,0.014803748,0.037993972,-45.61666667,-45.61666667,0.891173861
86082,West Virginia,retail_and_recreation_percent_change_from_baseline,82,0.063131313,0.022835221,0.361709901,0.638290099,0.017971944,0.015847394,0.016663205,0.049686071,0.014497103,0.040079365,-45.61666667,-45.61666667,0.891173861
86083,West Virginia,retail_and_recreation_percent_change_from_baseline,83,0.053110774,0.018268177,0.343963672,0.656036328,0.017613817,0.015448044,0.01731934,0.051208365,0.013609792,0.039567527,-45.61666667,-45.61666667,0.891173861
86084,West Virginia,retail_and_recreation_percent_change_from_baseline,84,0.007223114,0.002348766,0.325173548,0.674826452,0.017211277,0.015037855,0.017944754,0.052929512,0.012552847,0.038603531,-45.61666667,-45.61666667,0.891173861
86085,West Virginia,retail_and_recreation_percent_change_from_baseline,85,0.020769231,0.007046297,0.339266141,0.660733859,0.016764324,0.014619343,0.01851335,0.049413489,0.012302312,0.036261538,-45.61666667,-45.61666667,0.891173861
86086,West Virginia,retail_and_recreation_percent_change_from_baseline,86,0.099412752,0.030925414,0.311080954,0.688919046,0.016272957,0.014195027,0.018996741,0.052311003,0.01322616,0.042516779,-45.61666667,-45.61666667,0.891173861
86087,West Virginia,retail_and_recreation_percent_change_from_baseline,87,0.105832549,0.02935957,0.277415314,0.722584686,0.015737176,0.013767424,0.019364252,0.056727858,0.014472311,0.052168391,-45.61666667,-45.61666667,0.891173861
86088,West Virginia,retail_and_recreation_percent_change_from_baseline,88,0.049638056,0.01252675,0.252361814,0.747638186,0.015156983,0.013339049,0.019582914,0.060060524,0.015066026,0.059700103,-45.61666667,-45.61666667,0.891173861
86089,West Virginia,retail_and_recreation_percent_change_from_baseline,89,0.037228542,0.009395062,0.252361814,0.747638186,0.014532376,0.012912421,0.019617474,0.057585478,0.014687614,0.058200621,-45.61666667,-45.61666667,0.891173861
86090,West Virginia,retail_and_recreation_percent_change_from_baseline,90,0.069273743,0.016180385,0.233571689,0.766428311,0.013863355,0.012490056,0.019430382,0.059353747,0.015422256,0.066027933,-45.61666667,-45.61666667,0.891173861
86091,West Virginia,retail_and_recreation_percent_change_from_baseline,91,0.15539739,0.034187588,0.220001044,0.779998956,0.013149921,0.012074471,0.018981804,0.059772085,0.017155123,0.077977461,-45.61666667,-45.61666667,0.891173861
86092,West Virginia,retail_and_recreation_percent_change_from_baseline,92,0.191153239,0.031577849,0.165196513,0.834803487,0.012392074,0.011668184,0.018229613,0.075014135,0.017686205,0.107061611,-45.61666667,-45.61666667,0.891173861
86093,West Virginia,retail_and_recreation_percent_change_from_baseline,93,0.06655574,0.010438958,0.156845347,0.843154653,0.011589813,0.011273712,0.017129393,0.073893252,0.0173365,0.110532446,-45.61666667,-45.61666667,0.891173861
86094,West Virginia,retail_and_recreation_percent_change_from_baseline,94,0.075949367,0.010960906,0.144318597,0.855681403,0.010743139,0.010893571,0.015634436,0.074440431,0.016984185,0.117685353,-45.61666667,-45.61666667,0.891173861
86095,West Virginia,retail_and_recreation_percent_change_from_baseline,95,0.110251451,0.014875515,0.134923535,0.865076465,0.009852051,0.010530279,0.013695747,0.073019514,0.017010282,0.126073501,-45.61666667,-45.61666667,0.891173861
86096,West Virginia,retail_and_recreation_percent_change_from_baseline,96,0.08428246,0.009656036,0.114567566,0.885432434,0.00891655,0.010186353,0.011262039,0.077827872,0.017284305,0.150865604,-45.61666667,-45.61666667,0.891173861
86097,West Virginia,retail_and_recreation_percent_change_from_baseline,97,0.051918736,0.006002401,0.115611462,0.884388538,0.007936635,0.00986431,0.008279735,0.068649209,0.016582285,0.143431151,-45.61666667,-45.61666667,0.891173861
86098,West Virginia,retail_and_recreation_percent_change_from_baseline,98,0.027989822,0.002870714,0.102562764,0.897437236,0.006912307,0.009566667,0.004692969,0.067395877,0.015488804,0.151017812,-45.61666667,-45.61666667,0.891173861
86099,West Virginia,retail_and_recreation_percent_change_from_baseline,99,-0.028503563,-0.003131687,0.109870035,0.890129965,0.005843566,0.009295941,0.000443585,0.053186168,0.014908137,0.135688836,-45.61666667,-45.61666667,0.891173861
86100,West Virginia,retail_and_recreation_percent_change_from_baseline,100,0.009592326,0.001043896,0.108826139,0.891173861,0.004730411,0.009054648,-0.004528864,0.043467603,0.014457957,0.132853717,-45.61666667,-45.61666667,0.891173861
86530,Wisconsin,retail_and_recreation_percent_change_from_baseline,30,0.023297052,0.02328205,0.999356028,0.000643972,0,0,0,0,0.02328205,0.023297052,-52.43435374,-52.43435374,0.744275857
86531,Wisconsin,retail_and_recreation_percent_change_from_baseline,31,0.022789104,0.022243852,0.976073979,0.023926021,0.000500288,0.000358616,0.001122964,0.000512552,0.022762951,0.023320928,-52.43435374,-52.43435374,0.744275857
86532,Wisconsin,retail_and_recreation_percent_change_from_baseline,32,0.015818653,0.015104731,0.954868325,0.045131675,0.000990316,0.000719838,0.002124133,0.001037123,0.020210211,0.021165443,-52.43435374,-52.43435374,0.744275857
86533,Wisconsin,retail_and_recreation_percent_change_from_baseline,33,0.012593698,0.011911932,0.945864517,0.054135483,0.001470082,0.001083264,0.003012124,0.00155422,0.018135641,0.019173614,-52.43435374,-52.43435374,0.744275857
86534,Wisconsin,retail_and_recreation_percent_change_from_baseline,34,0.017402732,0.016202717,0.931044461,0.068955539,0.001939587,0.001448494,0.003795281,0.002083238,0.017749056,0.019063597,-52.43435374,-52.43435374,0.744275857
86535,Wisconsin,retail_and_recreation_percent_change_from_baseline,35,0.010122809,0.009246771,0.913459083,0.086540917,0.002398831,0.001815127,0.004481683,0.002626096,0.016332009,0.0178793,-52.43435374,-52.43435374,0.744275857
86536,Wisconsin,retail_and_recreation_percent_change_from_baseline,36,0.006182265,0.005641631,0.912550918,0.087449082,0.002847815,0.002182762,0.005079135,0.003120719,0.014804812,0.016223546,-52.43435374,-52.43435374,0.744275857
86537,Wisconsin,retail_and_recreation_percent_change_from_baseline,37,0.000465189,0.000419682,0.902175821,0.097824179,0.003286537,0.002550999,0.005595173,0.003642901,0.013006671,0.014417002,-52.43435374,-52.43435374,0.744275857
86538,Wisconsin,retail_and_recreation_percent_change_from_baseline,38,-0.008516741,-0.007764811,0.911711554,0.088288446,0.003714998,0.002919437,0.006037065,0.004074751,0.010698728,0.011734773,-52.43435374,-52.43435374,0.744275857
86539,Wisconsin,retail_and_recreation_percent_change_from_baseline,39,-7.07E-06,-6.49E-06,0.917705443,0.082294557,0.004133198,0.003287675,0.006411808,0.00450384,0.009628207,0.010491609,-52.43435374,-52.43435374,0.744275857
86540,Wisconsin,retail_and_recreation_percent_change_from_baseline,40,0.009898292,0.009024516,0.911724527,0.088275473,0.004541137,0.003655313,0.006726129,0.004980822,0.009573326,0.010500239,-52.43435374,-52.43435374,0.744275857
86541,Wisconsin,retail_and_recreation_percent_change_from_baseline,41,-0.02357666,-0.021210893,0.899656411,0.100343589,0.004938816,0.004021949,0.006986484,0.005489669,0.007007974,0.007789612,-52.43435374,-52.43435374,0.744275857
86542,Wisconsin,retail_and_recreation_percent_change_from_baseline,42,-0.026786625,-0.025558359,0.954146314,0.045853686,0.005326233,0.004387183,0.007199062,0.005582197,0.004502872,0.004719267,-52.43435374,-52.43435374,0.744275857
86543,Wisconsin,retail_and_recreation_percent_change_from_baseline,43,-0.001012042,-0.000962223,0.95077313,0.04922687,0.005703389,0.004750614,0.00736978,0.005998685,0.004112508,0.004325435,-52.43435374,-52.43435374,0.744275857
86544,Wisconsin,retail_and_recreation_percent_change_from_baseline,44,0.009340616,0.00893029,0.956070759,0.043929241,0.006070284,0.005111842,0.007504286,0.0063492,0.004433693,0.004637411,-52.43435374,-52.43435374,0.744275857
