,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
28845,New Hampshire,transit_stations_percent_change_from_baseline,95.0,-0.026105995906960455,-0.016184045631935262,0.6199359599079776,0.38006404009202244,0.011058656800052188,0.017838385761157847,0.00257303951341659,0.004150492437635863,-52.3452381,68.40952381,0.7117499652567747
28846,New Hampshire,transit_stations_percent_change_from_baseline,96.0,-0.016515947341894214,-0.010615341761724795,0.6427328412944262,0.35726715870557385,0.01109080575279402,0.017255701031952543,-0.0023990175135570136,-0.00373252673494252,-52.3452381,68.40952381,0.7117499652567747
28847,New Hampshire,transit_stations_percent_change_from_baseline,97.0,0.00936380413133707,0.00600375886463872,0.6411666434314272,0.35883335656857285,0.011116270361513402,0.017337568127407253,-0.0033809987783420497,-0.005273198181751088,-52.3452381,68.40952381,0.7117499652567747
28848,New Hampshire,transit_stations_percent_change_from_baseline,98.0,0.04718022292522772,0.0297577613703901,0.6307253235651487,0.3692746764348513,0.011135050626210327,0.0176543579434387,0.0016780692537819997,0.002660538892424333,-52.3452381,68.40952381,0.7117499652567747
28849,New Hampshire,transit_stations_percent_change_from_baseline,99.0,0.04936572524592349,0.02871362941299796,0.581651120690647,0.41834887930935305,0.011147146546884801,0.019164660997556038,0.006600405718316858,0.01134770566672269,-52.3452381,68.40952381,0.7117499652567747
28850,New Hampshire,transit_stations_percent_change_from_baseline,100.0,0.012748907239463684,0.007308923847923504,0.5732980647391528,0.4267019352608472,0.011152558123536821,0.01945333293356078,0.006152920583278899,0.010732498436181608,-52.3452381,68.40952381,0.7117499652567747
28851,New Hampshire,transit_stations_percent_change_from_baseline,101.0,0.023170881316267742,0.013138660670937358,0.5670332729948,0.43296672700520006,0.011151285356166388,0.019666015888751297,0.008303335253318226,0.014643470936835786,-52.3452381,68.40952381,0.7117499652567747
28852,New Hampshire,transit_stations_percent_change_from_baseline,102.0,0.03340332124578751,0.018272309619808774,0.547020743397278,0.4529792566027219,0.011143328244773501,0.02037094274628005,0.013225671717853089,0.02417764203184493,-52.3452381,68.40952381,0.7117499652567747
28853,New Hampshire,transit_stations_percent_change_from_baseline,103.0,0.028375541274483305,0.01505290269027526,0.5304886537551824,0.4695113462448176,0.011128686789358161,0.020978180608729833,0.016892563782424524,0.03184340261162372,-52.3452381,68.40952381,0.7117499652567747
28854,New Hampshire,transit_stations_percent_change_from_baseline,104.0,0.01380285488897403,0.007134901879387895,0.5169149380167275,0.48308506198327245,0.01110736098992037,0.02148779261929732,0.017054155641674406,0.03299218959913774,-52.3452381,68.40952381,0.7117499652567747
28855,New Hampshire,transit_stations_percent_change_from_baseline,105.0,0.031014023729492104,0.01601002366339968,0.5162188499964067,0.4837811500035934,0.011079350846460122,0.021462507319399988,0.015090193112104347,0.029232162119243395,-52.3452381,68.40952381,0.7117499652567747
28856,New Hampshire,transit_stations_percent_change_from_baseline,106.0,0.028531438373321824,0.013834748691258308,0.4848948906899282,0.5151051093100718,0.011044656358977422,0.022777423666524174,0.012964638723284396,0.02673700831295166,-52.3452381,68.40952381,0.7117499652567747
28857,New Hampshire,transit_stations_percent_change_from_baseline,107.0,0.001602906646787782,0.0007830990045886721,0.48854935261389,0.51145064738611,0.01100327752747227,0.022522345938238042,0.012032378031379421,0.024628787177799913,-52.3452381,68.40952381,0.7117499652567747
28858,New Hampshire,transit_stations_percent_change_from_baseline,108.0,-0.003960538604963658,-0.0019142419462487292,0.48332869268075085,0.5166713073192492,0.010955214351944662,0.022666178354076777,0.009881963371781408,0.020445637764585727,-52.3452381,68.40952381,0.7117499652567747
28859,New Hampshire,transit_stations_percent_change_from_baseline,109.0,0.007775500050250002,0.003828483892497403,0.49237783650638745,0.5076221634936126,0.010900466832394602,0.022138418962432713,0.007818559696451214,0.015879186910456693,-52.3452381,68.40952381,0.7117499652567747
28860,New Hampshire,transit_stations_percent_change_from_baseline,110.0,0.05743762350270646,0.0273214534454454,0.47567172489575604,0.524328275104244,0.01083903496882209,0.022786796863314664,0.009571209804332662,0.020121460459795466,-52.3452381,68.40952381,0.7117499652567747
28861,New Hampshire,transit_stations_percent_change_from_baseline,111.0,0.06639103132273676,0.029061673423158407,0.43773492961549665,0.5622650703845034,0.010770918761227124,0.02460602988819792,0.01270360573915702,0.029021229240983305,-52.3452381,68.40952381,0.7117499652567747
28862,New Hampshire,transit_stations_percent_change_from_baseline,112.0,0.014586980022193566,0.0060907698489064965,0.41754837804943923,0.5824516219505608,0.010696118209609704,0.025616476489685333,0.011286569479943708,0.027030567170847297,-52.3452381,68.40952381,0.7117499652567747
28863,New Hampshire,transit_stations_percent_change_from_baseline,113.0,0.01369919035830211,0.00582973689610311,0.42555338991768366,0.5744466100823163,0.010614633313969831,0.024943129500209264,0.010142996366350108,0.023834838604651003,-52.3452381,68.40952381,0.7117499652567747
28864,New Hampshire,transit_stations_percent_change_from_baseline,114.0,0.03515691987638818,0.014269803685686533,0.405888904257233,0.594111095742767,0.010526464074307504,0.025934347955558632,0.012069668463649803,0.029736384358022814,-52.3452381,68.40952381,0.7117499652567747
28865,New Hampshire,transit_stations_percent_change_from_baseline,115.0,0.05325677210391406,0.021143672539181757,0.3970137825463106,0.6029862174536894,0.010431610490622724,0.026275184764916578,0.015363656247282729,0.03869804254337342,-52.3452381,68.40952381,0.7117499652567747
28866,New Hampshire,transit_stations_percent_change_from_baseline,116.0,0.06317603150962793,0.022970903559634104,0.3636015591788695,0.6363984408211305,0.010330072562915491,0.02841041877335222,0.01809828762830226,0.04977505506074857,-52.3452381,68.40952381,0.7117499652567747
28867,New Hampshire,transit_stations_percent_change_from_baseline,117.0,0.021810250830053418,0.007656967843466145,0.3510719754270424,0.6489280245729576,0.010221850291185806,0.02911611010463593,0.01528907539944808,0.043549689150922735,-52.3452381,68.40952381,0.7117499652567747
28868,New Hampshire,transit_stations_percent_change_from_baseline,118.0,0.010992305371174679,0.0038284839144240856,0.3482876234919372,0.6517123765080628,0.010106943675433664,0.02901895730345307,0.011684334041057462,0.033547945011396456,-52.3452381,68.40952381,0.7117499652567747
28869,New Hampshire,transit_stations_percent_change_from_baseline,119.0,-0.004053917087926094,-0.001392175967552589,0.3434150075981942,0.6565849924018058,0.009985352715659073,0.029076634668634613,0.010615341781563306,0.03091111787980906,-52.3452381,68.40952381,0.7117499652567747
28870,New Hampshire,transit_stations_percent_change_from_baseline,120.0,0.004956875205682234,0.0017402199704041887,0.3510719754270424,0.6489280245729576,0.009857077411862026,0.02807708419298328,0.010031125077892031,0.028572844829582923,-52.3452381,68.40952381,0.7117499652567747
28871,New Hampshire,transit_stations_percent_change_from_baseline,121.0,0.020989044742702783,0.007134901850152198,0.33993456765738583,0.6600654323426142,0.009722117764042526,0.028599968020437627,0.009011853387101412,0.0265105530432089,-52.3452381,68.40952381,0.7117499652567747
28872,New Hampshire,transit_stations_percent_change_from_baseline,122.0,0.00878371394611068,0.0029583739328765124,0.336802171726738,0.663197828273262,0.009580473772200573,0.028445403790251157,0.0064139535862006635,0.01904368238873643,-52.3452381,68.40952381,0.7117499652567747
28873,New Hampshire,transit_stations_percent_change_from_baseline,123.0,0.02083984578045328,0.0069608798523808635,0.3340178197916328,0.6659821802083672,0.009432145436336168,0.02823844979953505,0.004126807342307344,0.012355051430734237,-52.3452381,68.40952381,0.7117499652567747
28874,New Hampshire,transit_stations_percent_change_from_baseline,124.0,-0.007006575390972431,-0.002262285949100218,0.32288041202197626,0.6771195879780237,0.009277132756449306,0.02873241116843556,0.0027097710862264346,0.008392491415806292,-52.3452381,68.40952381,0.7117499652567747
28875,New Hampshire,transit_stations_percent_change_from_baseline,125.0,-0.025187622073389114,-0.008527077817704787,0.33854239168983324,0.6614576083101668,0.009115435732539994,0.026925537115279202,0.0009446908387794527,0.002790465424622398,-52.3452381,68.40952381,0.7117499652567747
28876,New Hampshire,transit_stations_percent_change_from_baseline,126.0,0.0,0.0,0.33993456765738583,0.6600654323426142,0.008947054364608227,0.02631993099809081,0.001143573119858394,0.003364097766635435,-52.3452381,68.40952381,0.7117499652567747
28877,New Hampshire,transit_stations_percent_change_from_baseline,127.0,-0.020561324166656476,-0.00696087985968985,0.33854239168983324,0.6614576083101668,0.008771988652654009,0.025911049451942062,-9.944114158361161e-05,-0.00029373320453976676,-52.3452381,68.40952381,0.7117499652567747
28878,New Hampshire,transit_stations_percent_change_from_baseline,128.0,-0.0031966165098419375,-0.0011311429782046023,0.35385632737676553,0.6461436726232345,0.008590238596677333,0.024276063283534134,-0.001280304688491726,-0.0036181483541158567,-52.3452381,68.40952381,0.7117499652567747
28879,New Hampshire,transit_stations_percent_change_from_baseline,129.0,0.096252042499311,0.032803146316770115,0.34080467764624245,0.6591953223537576,0.008401804196678207,0.024652842955985882,0.0029832342234930747,0.008753501401731615,-52.3452381,68.40952381,0.7117499652567747
28880,New Hampshire,transit_stations_percent_change_from_baseline,130.0,0.1823231103851665,0.052554642903017146,0.2882500347432253,0.7117499652567747,0.00820668545265663,0.02847071799997245,0.009496628945012544,0.032945803297030625,-52.3452381,68.40952381,0.7117499652567747
29046,New Jersey,transit_stations_percent_change_from_baseline,46.0,0.008373126746196297,0.008311353125187264,0.992622395088299,0.007377604911701059,0.0012413410430039324,0.0012505672339716944,0.008311353125187264,0.008373126746196297,-58.45152166,62.980297205,0.16704152436366698
29047,New Jersey,transit_stations_percent_change_from_baseline,47.0,-0.003747598369407271,-0.0036888024558505293,0.9843110419631117,0.01568895803688832,0.0027880857822702764,0.0028325251504948204,0.0023112753346683675,0.0023481148093785027,-58.45152166,62.980297205,0.16704152436366698
29048,New Jersey,transit_stations_percent_change_from_baseline,48.0,0.0034159263221596684,0.0034159263221596684,1.0,0.0,0.004187444991602855,0.004187444991602855,0.002679492330498801,0.002679492330498801,-58.45152166,62.980297205,0.16704152436366698
29049,New Jersey,transit_stations_percent_change_from_baseline,49.0,0.02345232099449424,0.02292415571334232,0.9774791893187923,0.02252081068120766,0.005439418671001667,0.005564741152998267,0.0077406581762096815,0.00791900048696092,-58.45152166,62.980297205,0.16704152436366698
29050,New Jersey,transit_stations_percent_change_from_baseline,50.0,0.009513279540718985,0.009077111737646993,0.9541516885733153,0.04584831142668464,0.0065440068204667134,0.006858455420491439,0.008007948888497143,0.008392741934430719,-58.45152166,62.980297205,0.16704152436366698
29051,New Jersey,transit_stations_percent_change_from_baseline,51.0,8.192638256713245e-05,7.859402415789571e-05,0.9593249658434984,0.040675034156501644,0.007501209439997995,0.007819258027338486,0.006686389744440601,0.006969890269207693,-58.45152166,62.980297205,0.16704152436366698
29052,New Jersey,transit_stations_percent_change_from_baseline,52.0,0.004358016867229642,0.004157524124532266,0.9539945005249996,0.04600549947500043,0.008311026529595509,0.008711818071301048,0.00632512322731084,0.006630146425194291,-58.45152166,62.980297205,0.16704152436366698
29053,New Jersey,transit_stations_percent_change_from_baseline,53.0,-0.0026330589675971966,-0.002504065191795895,0.9510099175944339,0.048990082405566175,0.008973458089259256,0.009435714521208666,0.004780063467741817,0.005026302438394039,-58.45152166,62.980297205,0.16704152436366698
29054,New Jersey,transit_stations_percent_change_from_baseline,54.0,0.01471258008682207,0.014109403010715716,0.9590026309085914,0.04099736909140864,0.009488504118989239,0.009894137735575877,0.007322664248679852,0.007635708195859811,-58.45152166,62.980297205,0.16704152436366698
29055,New Jersey,transit_stations_percent_change_from_baseline,55.0,0.007703408857561265,0.007108637222570272,0.9227911115730024,0.07720888842699761,0.009856164618785456,0.010680818762964136,0.007850194377309938,0.008507011260574876,-58.45152166,62.980297205,0.16704152436366698
29056,New Jersey,transit_stations_percent_change_from_baseline,56.0,-0.010628928390154274,-0.010042055897916399,0.9447853564634509,0.05521464353654919,0.010076439588647908,0.010665321514260489,0.0031407355757015506,0.0033242847745418567,-58.45152166,62.980297205,0.16704152436366698
29057,New Jersey,transit_stations_percent_change_from_baseline,57.0,0.009519958855119609,0.008976133331983022,0.9428752233688352,0.05712477663116481,0.010149329028576591,0.010764233460620231,0.0031263100891781256,0.0033157198446768085,-58.45152166,62.980297205,0.16704152436366698
29058,New Jersey,transit_stations_percent_change_from_baseline,58.0,0.010766721015595717,0.009978953305893625,0.9268330897994848,0.07316691020051523,0.01007483293857151,0.010870169666418733,0.004540647129426087,0.004899099071234532,-58.45152166,62.980297205,0.16704152436366698
29059,New Jersey,transit_stations_percent_change_from_baseline,59.0,0.003220921982044664,0.002972644673152454,0.9229173167570479,0.07708268324295206,0.009852951318632664,0.010675876527329686,0.004371378636371828,0.004736479159077872,-58.45152166,62.980297205,0.16704152436366698
29060,New Jersey,transit_stations_percent_change_from_baseline,60.0,0.013752937245350079,0.012664912129641048,0.9208878004531799,0.07911219954682014,0.009483684168760052,0.010298414382396008,0.006538375396577105,0.007100078199927823,-58.45152166,62.980297205,0.16704152436366698
29061,New Jersey,transit_stations_percent_change_from_baseline,61.0,0.017016185475705315,0.015273515253015235,0.8975874924977658,0.10241250750223416,0.008967031488953673,0.009990147549851239,0.006704677145477038,0.007469664184846834,-58.45152166,62.980297205,0.16704152436366698
29062,New Jersey,transit_stations_percent_change_from_baseline,62.0,0.02901061941251913,0.025829337224386004,0.8903407699471494,0.10965923005285061,0.008302993279213527,0.009325635261773301,0.009379062860022143,0.010534239446969147,-58.45152166,62.980297205,0.16704152436366698
29063,New Jersey,transit_stations_percent_change_from_baseline,63.0,0.032499683217231935,0.027492418610919736,0.8459288180489939,0.15407118195100616,0.007491569539539616,0.008856028284764884,0.014741130646998732,0.017425970521960592,-58.45152166,62.980297205,0.16704152436366698
29064,New Jersey,transit_stations_percent_change_from_baseline,64.0,0.004619964210743835,0.0038593145124234673,0.83535593272531,0.16464406727469008,0.006532760269931938,0.00782033144676319,0.014010156529918796,0.016771481450082375,-58.45152166,62.980297205,0.16704152436366698
29065,New Jersey,transit_stations_percent_change_from_baseline,65.0,0.0006296436324923016,0.0005277737082092226,0.8382101890241469,0.1617898109758531,0.005426565470390499,0.006473991298898625,0.01265998801596388,0.015103595949725653,-58.45152166,62.980297205,0.16704152436366698
29066,New Jersey,transit_stations_percent_change_from_baseline,66.0,0.009819820918802805,0.008192680376221492,0.8343003853088915,0.16569961469110853,0.0041729851409152904,0.005001777794181749,0.013405707402116603,0.016068202338361946,-58.45152166,62.980297205,0.16704152436366698
29067,New Jersey,transit_stations_percent_change_from_baseline,67.0,0.007428748995104987,0.006105130367175748,0.8218248282717039,0.17817517172829608,0.0027720192815063145,0.0033730050323934188,0.012468595721764416,0.015171841118484885,-58.45152166,62.980297205,0.16704152436366698
29068,New Jersey,transit_stations_percent_change_from_baseline,68.0,-0.00677154914760176,-0.005566823682314551,0.82209012457454,0.17790987542546002,0.0012236678921635734,0.0014884838724913082,0.009491404445288731,0.01154545488574122,-58.45152166,62.980297205,0.16704152436366698
29069,New Jersey,transit_stations_percent_change_from_baseline,69.0,-0.013047890596815449,-0.010868351061793041,0.8329584756363331,0.16704152436366698,-0.00047206902711293395,-0.0005667377677528282,0.004248877547263154,0.005100947612085047,-58.45152166,62.980297205,0.16704152436366698
29289,New Mexico,transit_stations_percent_change_from_baseline,39.0,0.0003471740938579086,0.00034609270437141893,0.9968851665328109,0.0031148334671891585,0.011263431652232482,0.011298624987476694,0.00034609270437141893,0.0003471740938579086,-36.53015873,45.863492062999995,0.33150481060437337
29290,New Mexico,transit_stations_percent_change_from_baseline,40.0,0.005383065894143749,0.005364435500507471,0.9965390738284394,0.0034609261715605774,0.010794887087603372,0.010832377145165288,0.002855264102439445,0.0028651802798562386,-36.53015873,45.863492062999995,0.33150481060437337
29291,New Mexico,transit_stations_percent_change_from_baseline,41.0,0.010002105652842465,0.009863639458124759,0.9861562955317958,0.0138437044682041,0.01034151343000849,0.010486688040085687,0.005191389221001216,0.005264266166045922,-36.53015873,45.863492062999995,0.33150481060437337
29292,New Mexico,transit_stations_percent_change_from_baseline,42.0,0.020727040846826347,0.020246417972806723,0.97681179491219,0.023188205087810096,0.00990331067944784,0.010138402024863033,0.008955146408952595,0.009167729603180737,-36.53015873,45.863492062999995,0.33150481060437337
29293,New Mexico,transit_stations_percent_change_from_baseline,43.0,0.027613087449592417,0.026112687807437363,0.9456634595861825,0.054336540413817545,0.00948027883592142,0.010025002806040472,0.012386654688649548,0.013098375075283003,-36.53015873,45.863492062999995,0.33150481060437337
29294,New Mexico,transit_stations_percent_change_from_baseline,44.0,0.013831180949479795,0.012788122068732765,0.9245864192973152,0.07541358070268482,0.009072417899429232,0.009812406617787293,0.012453565918663418,0.013469336839414228,-36.53015873,45.863492062999995,0.33150481060437337
29295,New Mexico,transit_stations_percent_change_from_baseline,45.0,0.0009403799209058827,0.0008652315428901783,0.920087215448717,0.07991278455128308,0.008679727869971274,0.009433592516268428,0.01079808957926724,0.011735941330302176,-36.53015873,45.863492062999995,0.33150481060437337
29296,New Mexico,transit_stations_percent_change_from_baseline,46.0,0.0,0.0,0.9228559562115348,0.07714404378846518,0.008302208747547545,0.008996212996911657,0.010748647764357038,0.011647156516691818,-36.53015873,45.863492062999995,0.33150481060437337
29297,New Mexico,transit_stations_percent_change_from_baseline,47.0,0.0033853676204708095,0.003114833467189236,0.920087215448717,0.07991278455128308,0.007939860532158047,0.008629465119005983,0.010427276045311577,0.011332921347272826,-36.53015873,45.863492062999995,0.33150481060437337
29298,New Mexico,transit_stations_percent_change_from_baseline,48.0,0.003020577756982629,0.0027687409808561034,0.9166262892771564,0.08337371072284365,0.0075926832238027795,0.008283292016193758,0.009413719119987481,0.01026996413926886,-36.53015873,45.863492062999995,0.33150481060437337
29299,New Mexico,transit_stations_percent_change_from_baseline,49.0,0.005149344516733573,0.004709331655411458,0.9145497334870047,0.08545026651299528,0.007260676822481743,0.007939072700615371,0.007194135360359587,0.007866313987025848,-36.53015873,45.863492062999995,0.33150481060437337
29300,New Mexico,transit_stations_percent_change_from_baseline,50.0,0.003855795979936933,0.0034980075171691175,0.9072076259663334,0.09279237403366657,0.006943841328194936,0.0076540817442959,0.003963466747464123,0.004368864010862281,-36.53015873,45.863492062999995,0.33150481060437337
29301,New Mexico,transit_stations_percent_change_from_baseline,51.0,0.004957507170272439,0.0044992040666365085,0.9075537184526665,0.09244628154733352,0.00664217674094236,0.007318769793888276,0.002779335604307515,0.003062447486905946,-36.53015873,45.863492062999995,0.33150481060437337
29302,New Mexico,transit_stations_percent_change_from_baseline,52.0,0.007513623615684071,0.006748805990935601,0.8982092178330604,0.10179078216693958,0.006355683060724014,0.00707594949432513,0.0036198462397425755,0.00403007024184799,-36.53015873,45.863492062999995,0.33150481060437337
29303,New Mexico,transit_stations_percent_change_from_baseline,53.0,0.004451694900659383,0.003980065010079421,0.8940561064707953,0.10594389352920472,0.0060843602875398995,0.006805345037636794,0.0041884269554682075,0.004684747327549319,-36.53015873,45.863492062999995,0.33150481060437337
29304,New Mexico,transit_stations_percent_change_from_baseline,54.0,0.0023325558088849664,0.002076555681132526,0.8902490878129016,0.10975091218709843,0.0058282084213900145,0.00654671653268225,0.004040101557460106,0.0045381698366976485,-36.53015873,45.863492062999995,0.33150481060437337
29305,New Mexico,transit_stations_percent_change_from_baseline,55.0,0.005444746876459949,0.004845296552969523,0.8899029951085302,0.11009700489146977,0.0055872274622743604,0.006278467982448983,0.004336752353476308,0.0048732866136127675,-36.53015873,45.863492062999995,0.33150481060437337
29306,New Mexico,transit_stations_percent_change_from_baseline,56.0,0.020971364386970566,0.018466513056542004,0.8805584947069626,0.11944150529303747,0.005361417410192937,0.006088655600304147,0.006302063982209243,0.007156894198501238,-36.53015873,45.863492062999995,0.33150481060437337
29307,New Mexico,transit_stations_percent_change_from_baseline,57.0,0.027127289596837575,0.023138763366345037,0.8529699689954462,0.14703003100455378,0.005150778265145743,0.006038639638405888,0.009107886246377232,0.010677851011687677,-36.53015873,45.863492062999995,0.33150481060437337
29308,New Mexico,transit_stations_percent_change_from_baseline,58.0,0.018460353168805493,0.015401121310817972,0.8342809679742724,0.16571903202572755,0.0049553100271327805,0.005939617727544268,0.010665302995546012,0.012783826318659241,-36.53015873,45.863492062999995,0.33150481060437337
29309,New Mexico,transit_stations_percent_change_from_baseline,59.0,0.015575200023534474,0.012805426791166655,0.8221677263738103,0.17783227362618972,0.004775012696154049,0.005807832809509992,0.011530534538436164,0.014024552616887374,-36.53015873,45.863492062999995,0.33150481060437337
29310,New Mexico,transit_stations_percent_change_from_baseline,60.0,0.0179483064816642,0.014514259055668971,0.8086701143919391,0.19132988560806086,0.004609886272209546,0.005700577021664569,0.013035419402091812,0.01611957604231918,-36.53015873,45.863492062999995,0.33150481060437337
29311,New Mexico,transit_stations_percent_change_from_baseline,61.0,0.018517941296851193,0.014687305298835496,0.7931392082624723,0.20686079173752767,0.004459930755299275,0.0056231374124974,0.014836955061763666,0.018706621621022795,-36.53015873,45.863492062999995,0.33150481060437337
29312,New Mexico,transit_stations_percent_change_from_baseline,62.0,0.02087315116603371,0.016266352853708158,0.7792955037942682,0.22070449620573185,0.004325146145423234,0.005550071987281812,0.016468534533297757,0.02113259277528875,-36.53015873,45.863492062999995,0.33150481060437337
29313,New Mexico,transit_stations_percent_change_from_baseline,63.0,0.013382519043188568,0.010178831004816091,0.760606502555056,0.23939349744494398,0.0042055324425814234,0.005529182867164626,0.015284579954479769,0.020095252805669254,-36.53015873,45.863492062999995,0.33150481060437337
29314,New Mexico,transit_stations_percent_change_from_baseline,64.0,-0.004600939809549849,-0.0034918273292407764,0.758937841784636,0.24106215821536403,0.004101089646773844,0.005403722704260162,0.011480209855110366,0.01512667997699884,-36.53015873,45.863492062999995,0.33150481060437337
29315,New Mexico,transit_stations_percent_change_from_baseline,65.0,-0.004057938260303566,-0.003114833467189243,0.7675901572135375,0.23240984278646243,0.004011817758000495,0.005226510163397573,0.008835073458252194,0.01151014428106371,-36.53015873,45.863492062999995,0.33150481060437337
29316,New Mexico,transit_stations_percent_change_from_baseline,66.0,0.004296941376795273,0.0032878799283940913,0.7651675087190144,0.23483249128098554,0.003937716776261375,0.005146215346824648,0.007475423906427541,0.009769656736918077,-36.53015873,45.863492062999995,0.33150481060437337
29317,New Mexico,transit_stations_percent_change_from_baseline,67.0,-0.003837189574739359,-0.0029201565117638745,0.7610143973567494,0.2389856026432506,0.003878786701556487,0.005096863758463408,0.004984793111079992,0.006550195539524351,-36.53015873,45.863492062999995,0.33150481060437337
29318,New Mexico,transit_stations_percent_change_from_baseline,68.0,-0.012540680172150197,-0.009668962502699413,0.7710078217425422,0.2289921782574578,0.003835027533885829,0.004974044913342573,0.0015053262822892909,0.0019524137626608345,-36.53015873,45.863492062999995,0.33150481060437337
29319,New Mexico,transit_stations_percent_change_from_baseline,69.0,-0.014414014831793994,-0.011248009948552892,0.7803523223621482,0.21964767763785178,0.0038064392732494005,0.004877847049557311,-0.002425296975176573,-0.0031079512492961274,-36.53015873,45.863492062999995,0.33150481060437337
29320,New Mexico,transit_stations_percent_change_from_baseline,70.0,-0.01687384141308394,-0.013389457984500294,0.793503841639648,0.206496158360352,0.0037930219196472036,0.004780092698492214,-0.0057921954022217715,-0.00729951778211071,-36.53015873,45.863492062999995,0.33150481060437337
29321,New Mexico,transit_stations_percent_change_from_baseline,71.0,-0.010425041582207672,-0.008414376721900999,0.8071312383311489,0.1928687616688512,0.0037947754730792366,0.004701559415449512,-0.006495416744030375,-0.008047534819071694,-36.53015873,45.863492062999995,0.33150481060437337
29322,New Mexico,transit_stations_percent_change_from_baseline,72.0,-0.003043083709087169,-0.0024659099190407763,0.81033259508345,0.18966740491655001,0.0038116999335454996,0.0047038709249415805,-0.006402713380009166,-0.007901340040936893,-36.53015873,45.863492062999995,0.33150481060437337
29323,New Mexico,transit_stations_percent_change_from_baseline,73.0,0.0012785680676284112,0.0010382778950758509,0.8120630581692303,0.18793694183076964,0.003843795301045995,0.004733370472130214,-0.0067240850990546285,-0.008280249952773199,-36.53015873,45.863492062999995,0.33150481060437337
29324,New Mexico,transit_stations_percent_change_from_baseline,74.0,0.011775410895925318,0.009517546971791746,0.8082560392932983,0.19174396070670172,0.003891061575580718,0.004814144759107377,-0.00494727031568954,-0.006120919702641757,-36.53015873,45.863492062999995,0.33150481060437337
29325,New Mexico,transit_stations_percent_change_from_baseline,75.0,0.027276198734475916,0.0216307883542156,0.7930279642256468,0.20697203577435314,0.003953498757149674,0.0049853207396161284,-0.00047587733613025165,-0.0006000763624961482,-36.53015873,45.863492062999995,0.33150481060437337
29326,New Mexico,transit_stations_percent_change_from_baseline,76.0,0.02307300798556836,0.017650723344136213,0.764994462584867,0.23500553741513291,0.00403110684575286,0.00526945885612297,0.003652513134253906,0.004774561533311365,-36.53015873,45.863492062999995,0.33150481060437337
29327,New Mexico,transit_stations_percent_change_from_baseline,77.0,0.0125035683851046,0.009474285329235721,0.7577265175373744,0.24227348246262556,0.004123885841390275,0.005442446246691989,0.006918762179073336,0.009130948988771629,-36.53015873,45.863492062999995,0.33150481060437337
29328,New Mexico,transit_stations_percent_change_from_baseline,78.0,-0.0195708901955891,-0.014600782231761825,0.7460458919263957,0.25395410807360436,0.004231835744061922,0.005672353121782797,0.006034989963378932,0.008089301246329146,-36.53015873,45.863492062999995,0.33150481060437337
29329,New Mexico,transit_stations_percent_change_from_baseline,79.0,-0.03433205053161421,-0.02701685467600108,0.7869280820008981,0.2130719179991019,0.004354956553767799,0.005534122689705752,0.002527712140956032,0.0032121259855524475,-36.53015873,45.863492062999995,0.33150481060437337
29330,New Mexico,transit_stations_percent_change_from_baseline,80.0,-0.007570022634665909,-0.0060566206912119475,0.8000796012783978,0.1999203987216022,0.004493248270507905,0.005616001537007594,0.0015141552000577756,0.0018925056927315738,-36.53015873,45.863492062999995,0.33150481060437337
29331,New Mexico,transit_stations_percent_change_from_baseline,81.0,0.001732539294171118,0.0013843704904280968,0.799041323383322,0.20095867661667802,0.004646710894282244,0.005815357426831215,0.00035227284557725426,0.0004408693709177032,-36.53015873,45.863492062999995,0.33150481060437337
29332,New Mexico,transit_stations_percent_change_from_baseline,82.0,-0.00629408572621535,-0.0050183429051552375,0.7973108602975416,0.2026891397024584,0.004815344425090813,0.006039481794207363,-0.0034547459057614367,-0.00433299742646449,-36.53015873,45.863492062999995,0.33150481060437337
29333,New Mexico,transit_stations_percent_change_from_baseline,83.0,-0.005774783465514816,-0.004672250309803033,0.8090780091936325,0.19092199080636754,0.00499914886293361,0.006178821826978108,-0.006643742142038472,-0.00821149761400629,-36.53015873,45.863492062999995,0.33150481060437337
29334,New Mexico,transit_stations_percent_change_from_baseline,84.0,0.009948514412485327,0.008025022483992797,0.8066553609171476,0.19334463908285232,0.00519812420781064,0.006444045945347092,-0.00685077969135889,-0.008492821126942886,-36.53015873,45.863492062999995,0.33150481060437337
29335,New Mexico,transit_stations_percent_change_from_baseline,85.0,0.05318858765595289,0.04218003738883769,0.7930279642256468,0.20697203577435314,0.005412270459721898,0.0068248166570099664,0.0012607659687267545,0.0015898127501188827,-36.53015873,45.863492062999995,0.33150481060437337
29336,New Mexico,transit_stations_percent_change_from_baseline,86.0,0.06633325348425956,0.0479121963059754,0.7222952861394722,0.2777047138605277,0.005641587618667389,0.0078106388438730886,0.01196491610900911,0.016565131101656857,-36.53015873,45.863492062999995,0.33150481060437337
29337,New Mexico,transit_stations_percent_change_from_baseline,87.0,0.026433358148579365,0.01842943171093353,0.6972035716136961,0.30279642838630394,0.005886075684647111,0.008442406098155282,0.015462923595029892,0.02217849165522854,-36.53015873,45.863492062999995,0.33150481060437337
29338,New Mexico,transit_stations_percent_change_from_baseline,88.0,0.012623074924407845,0.00865231531988242,0.6854364227176053,0.31456357728239476,0.00614573465766106,0.00896616294957681,0.01650120142780908,0.02407400727610218,-36.53015873,45.863492062999995,0.33150481060437337
