,State,Mobility Type,t,Observed h(t),Fitted h(t)
15079,Nebraska,transit_stations_percent_change_from_baseline,38,0.016630595,0.01634148346609954
15080,Nebraska,transit_stations_percent_change_from_baseline,39,0.015590151,0.015673770764492508
15081,Nebraska,transit_stations_percent_change_from_baseline,40,0.014875384,0.014985874793798142
15082,Nebraska,transit_stations_percent_change_from_baseline,41,0.014452815,0.014283014256007231
15083,Nebraska,transit_stations_percent_change_from_baseline,42,0.014147886,0.013570270705343682
15084,Nebraska,transit_stations_percent_change_from_baseline,43,0.013152747,0.012852540231010396
15085,Nebraska,transit_stations_percent_change_from_baseline,44,0.013496171,0.012134489635731601
15086,Nebraska,transit_stations_percent_change_from_baseline,45,0.014745602,0.011420517645812079
15087,Nebraska,transit_stations_percent_change_from_baseline,46,0.014339331,0.010714721572495927
15088,Nebraska,transit_stations_percent_change_from_baseline,47,0.01364549,0.010020869723434318
15089,Nebraska,transit_stations_percent_change_from_baseline,48,0.012058261,0.009342379740217104
15090,Nebraska,transit_stations_percent_change_from_baseline,49,0.010155758,0.00868230291629377
15091,Nebraska,transit_stations_percent_change_from_baseline,50,0.009053712,0.008043314432172035
15092,Nebraska,transit_stations_percent_change_from_baseline,51,0.006949238,0.007427709334275453
15093,Nebraska,transit_stations_percent_change_from_baseline,52,0.005328181,0.006837403982700771
15094,Nebraska,transit_stations_percent_change_from_baseline,53,0.003464615,0.006273942603410821
15095,Nebraska,transit_stations_percent_change_from_baseline,54,0.001760535,0.0057385085037825155
15096,Nebraska,transit_stations_percent_change_from_baseline,55,0.0,0.005231939448110121
15097,Nebraska,workplaces_percent_change_from_baseline,0,0.0,0.0
15098,Nebraska,workplaces_percent_change_from_baseline,1,0.00058599,0.00047132649930942887
15099,Nebraska,workplaces_percent_change_from_baseline,2,0.001176889,0.0009426422983531036
15100,Nebraska,workplaces_percent_change_from_baseline,3,0.001838499,0.0014139069342899138
15101,Nebraska,workplaces_percent_change_from_baseline,4,0.002429727,0.00188503369251565
15102,Nebraska,workplaces_percent_change_from_baseline,5,0.002995537,0.0023558776769880448
15103,Nebraska,workplaces_percent_change_from_baseline,6,0.003549267,0.0028262257579307454
15104,Nebraska,workplaces_percent_change_from_baseline,7,0.004113799,0.003295787761282317
15105,Nebraska,workplaces_percent_change_from_baseline,8,0.004608221,0.0037641886361742946
15106,Nebraska,workplaces_percent_change_from_baseline,9,0.00507968,0.004230961490511878
15107,Nebraska,workplaces_percent_change_from_baseline,10,0.005528293,0.004695541468388993
15108,Nebraska,workplaces_percent_change_from_baseline,11,0.006004532,0.005157260496593458
15109,Nebraska,workplaces_percent_change_from_baseline,12,0.00642196,0.005615342965486512
15110,Nebraska,workplaces_percent_change_from_baseline,13,0.006810301,0.006068902438301445
15111,Nebraska,workplaces_percent_change_from_baseline,14,0.007192595,0.006516939505229227
15112,Nebraska,workplaces_percent_change_from_baseline,15,0.007612333,0.006958340915801473
15113,Nebraska,workplaces_percent_change_from_baseline,16,0.007987954,0.0073918801354865196
15114,Nebraska,workplaces_percent_change_from_baseline,17,0.008432878,0.007816219480072936
15115,Nebraska,workplaces_percent_change_from_baseline,18,0.008700195,0.008229913984049264
15116,Nebraska,workplaces_percent_change_from_baseline,19,0.009069294,0.008631417156365997
15117,Nebraska,workplaces_percent_change_from_baseline,20,0.009423809,0.009019088768171464
15118,Nebraska,workplaces_percent_change_from_baseline,21,0.009702411,0.009391204801811683
15119,Nebraska,workplaces_percent_change_from_baseline,22,0.010023627,0.009745969668070118
15120,Nebraska,workplaces_percent_change_from_baseline,23,0.010347658,0.010081530768874221
15121,Nebraska,workplaces_percent_change_from_baseline,24,0.010646867,0.010395995445221977
15122,Nebraska,workplaces_percent_change_from_baseline,25,0.010905947,0.010687450304779529
15123,Nebraska,workplaces_percent_change_from_baseline,26,0.01107692,0.010953982870603821
15124,Nebraska,workplaces_percent_change_from_baseline,27,0.011197391,0.011193705432173693
15125,Nebraska,workplaces_percent_change_from_baseline,28,0.011354757,0.011404780913124574
15126,Nebraska,workplaces_percent_change_from_baseline,29,0.011443154,0.01158545049790667
15127,Nebraska,workplaces_percent_change_from_baseline,30,0.011544475,0.011734062683557851
15128,Nebraska,workplaces_percent_change_from_baseline,31,0.011667372,0.011849103344854315
15129,Nebraska,workplaces_percent_change_from_baseline,32,0.011730256,0.011929226323644126
15130,Nebraska,workplaces_percent_change_from_baseline,33,0.01178463,0.011973283978945004
15131,Nebraska,workplaces_percent_change_from_baseline,34,0.011846015,0.011980357066504315
15132,Nebraska,workplaces_percent_change_from_baseline,35,0.011836503,0.011949783258350574
15133,Nebraska,workplaces_percent_change_from_baseline,36,0.011643106,0.01188118356794635
15134,Nebraska,workplaces_percent_change_from_baseline,37,0.011517596,0.011774485918442629
15135,Nebraska,workplaces_percent_change_from_baseline,38,0.011201427,0.011629945083658225
15136,Nebraska,workplaces_percent_change_from_baseline,39,0.009557716,0.011448158246865825
15137,Nebraska,workplaces_percent_change_from_baseline,40,0.00933466,0.011230075463834902
15138,Nebraska,workplaces_percent_change_from_baseline,41,0.009174129,0.010977004385702396
15139,Nebraska,workplaces_percent_change_from_baseline,42,0.009041726,0.010690608695013608
15140,Nebraska,workplaces_percent_change_from_baseline,43,0.008980019,0.010372899834466506
15141,Nebraska,workplaces_percent_change_from_baseline,44,0.009034818,0.010026221760979297
15142,Nebraska,workplaces_percent_change_from_baseline,45,0.009147349,0.009653228634761658
15143,Nebraska,workplaces_percent_change_from_baseline,46,0.01041441,0.009256855549730955
15144,Nebraska,workplaces_percent_change_from_baseline,47,0.010126736,0.008840282622082273
15145,Nebraska,workplaces_percent_change_from_baseline,48,0.009711509,0.008406892970992305
15146,Nebraska,workplaces_percent_change_from_baseline,49,0.009247946,0.007960225341108367
15147,Nebraska,workplaces_percent_change_from_baseline,50,0.008724125,0.007503922321640125
15148,Nebraska,workplaces_percent_change_from_baseline,51,0.00816644,0.007041675302115769
15149,Nebraska,workplaces_percent_change_from_baseline,52,0.007552231,0.006577167460816223
15150,Nebraska,workplaces_percent_change_from_baseline,53,0.006970385,0.006114016199756001
15151,Nebraska,workplaces_percent_change_from_baseline,54,0.00635192,0.005655716512135461
15152,Nebraska,workplaces_percent_change_from_baseline,55,0.005696152,0.005205586788380864
15153,Nebraska,workplaces_percent_change_from_baseline,56,0.004986735,0.004766718531271454
15154,Nebraska,workplaces_percent_change_from_baseline,57,0.004249756,0.004341931357803892
15155,Nebraska,workplaces_percent_change_from_baseline,58,0.003471723,0.003933734516740493
15156,Nebraska,workplaces_percent_change_from_baseline,59,0.002680381,0.0035442959505284422
15157,Nebraska,workplaces_percent_change_from_baseline,60,0.001820111,0.003175419685629587
15158,Nebraska,workplaces_percent_change_from_baseline,61,0.00092819,0.0028285320560543195
15159,Nebraska,workplaces_percent_change_from_baseline,62,0.0,0.002504676963026634
15160,Nevada,grocery_and_pharmacy_percent_change_from_baseline,0,0.0,0.0
15161,Nevada,grocery_and_pharmacy_percent_change_from_baseline,1,0.001250147,0.0010134042528560057
15162,Nevada,grocery_and_pharmacy_percent_change_from_baseline,2,0.002502016,0.0020268083223321494
15163,Nevada,grocery_and_pharmacy_percent_change_from_baseline,3,0.00369512,0.0030402100246545265
15164,Nevada,grocery_and_pharmacy_percent_change_from_baseline,4,0.004719149,0.004053598629928876
15165,Nevada,grocery_and_pharmacy_percent_change_from_baseline,5,0.005674929,0.005066940749235273
15166,Nevada,grocery_and_pharmacy_percent_change_from_baseline,6,0.006969154,0.006080156400048791
15167,Nevada,grocery_and_pharmacy_percent_change_from_baseline,7,0.007891897,0.007093083310782147
15168,Nevada,grocery_and_pharmacy_percent_change_from_baseline,8,0.00887446,0.008105427734650682
15169,Nevada,grocery_and_pharmacy_percent_change_from_baseline,9,0.009638539,0.00911670022649332
15170,Nevada,grocery_and_pharmacy_percent_change_from_baseline,10,0.010418078,0.010126135040076506
15171,Nevada,grocery_and_pharmacy_percent_change_from_baseline,11,0.011252899,0.011132592073720709
15172,Nevada,grocery_and_pharmacy_percent_change_from_baseline,12,0.012006,0.012134440683349467
15173,Nevada,grocery_and_pharmacy_percent_change_from_baseline,13,0.012819975,0.013129425261562399
15174,Nevada,grocery_and_pharmacy_percent_change_from_baseline,14,0.013771406,0.014114513330995698
15175,Nevada,grocery_and_pharmacy_percent_change_from_baseline,15,0.014636281,0.015085728116194993
15176,Nevada,grocery_and_pharmacy_percent_change_from_baseline,16,0.015454095,0.01603796924730789
15177,Nevada,grocery_and_pharmacy_percent_change_from_baseline,17,0.016322715,0.01696482752047061
15178,Nevada,grocery_and_pharmacy_percent_change_from_baseline,18,0.01758643,0.017858402590953823
15179,Nevada,grocery_and_pharmacy_percent_change_from_baseline,19,0.018517637,0.018709136167063604
15180,Nevada,grocery_and_pharmacy_percent_change_from_baseline,20,0.019332866,0.019505677695245895
15181,Nevada,grocery_and_pharmacy_percent_change_from_baseline,21,0.02012068,0.02023480454955051
15182,Nevada,grocery_and_pharmacy_percent_change_from_baseline,22,0.021044189,0.02088142404900195
15183,Nevada,grocery_and_pharmacy_percent_change_from_baseline,23,0.021254239,0.02142868965719576
15184,Nevada,grocery_and_pharmacy_percent_change_from_baseline,24,0.021380338,0.021858267574295213
15185,Nevada,grocery_and_pharmacy_percent_change_from_baseline,25,0.021687671,0.02215079133336056
15186,Nevada,grocery_and_pharmacy_percent_change_from_baseline,26,0.022949109,0.0222865392888013
15187,Nevada,grocery_and_pharmacy_percent_change_from_baseline,27,0.024189084,0.022246361051321665
15188,Nevada,grocery_and_pharmacy_percent_change_from_baseline,28,0.023162875,0.022012861909776766
15189,Nevada,grocery_and_pharmacy_percent_change_from_baseline,29,0.02167103,0.02157182734687481
15190,Nevada,grocery_and_pharmacy_percent_change_from_baseline,30,0.021067724,0.020913832147465502
15191,Nevada,grocery_and_pharmacy_percent_change_from_baseline,31,0.02007684,0.020035931410942082
15192,Nevada,grocery_and_pharmacy_percent_change_from_baseline,32,0.018745975,0.018943277932822595
15193,Nevada,grocery_and_pharmacy_percent_change_from_baseline,33,0.016573947,0.017650459491950335
15194,Nevada,grocery_and_pharmacy_percent_change_from_baseline,34,0.014410666,0.016182312092235435
15195,Nevada,grocery_and_pharmacy_percent_change_from_baseline,35,0.013455363,0.014573955847092106
15196,Nevada,grocery_and_pharmacy_percent_change_from_baseline,36,0.012326121,0.012869834431288507
15197,Nevada,grocery_and_pharmacy_percent_change_from_baseline,37,0.011194484,0.011121628883679121
15198,Nevada,grocery_and_pharmacy_percent_change_from_baseline,38,0.01001291,0.009385064875030076
15199,Nevada,grocery_and_pharmacy_percent_change_from_baseline,39,0.008650526,0.007715827110827954
15200,Nevada,grocery_and_pharmacy_percent_change_from_baseline,40,0.007229853,0.006165004218762612
15201,Nevada,grocery_and_pharmacy_percent_change_from_baseline,41,0.005822613,0.004774663711126194
15202,Nevada,grocery_and_pharmacy_percent_change_from_baseline,42,0.004019925,0.003574242389999048
15203,Nevada,grocery_and_pharmacy_percent_change_from_baseline,43,0.002085195,0.0025783842165028993
15204,Nevada,grocery_and_pharmacy_percent_change_from_baseline,44,0.0,0.0017866458637441573
15205,Nevada,parks_percent_change_from_baseline,0,0.0,0.0
15206,Nevada,parks_percent_change_from_baseline,1,0.001418998,0.0017648147609505864
15207,Nevada,parks_percent_change_from_baseline,2,0.002866682,0.0035293838966685485
15208,Nevada,parks_percent_change_from_baseline,3,0.004418028,0.0052930200984171935
15209,Nevada,parks_percent_change_from_baseline,4,0.006260036,0.007054515648878567
15210,Nevada,parks_percent_change_from_baseline,5,0.00805239,0.008812118148253915
15211,Nevada,parks_percent_change_from_baseline,6,0.010217906,0.010563515719473712
15212,Nevada,parks_percent_change_from_baseline,7,0.011566239,0.012305829006717645
15213,Nevada,parks_percent_change_from_baseline,8,0.012618629,0.014035609388900519
15214,Nevada,parks_percent_change_from_baseline,9,0.014473342,0.0157488435328254
15215,Nevada,parks_percent_change_from_baseline,10,0.015780629,0.017440964711098034
15216,Nevada,parks_percent_change_from_baseline,11,0.01709394,0.019106871441170993
15217,Nevada,parks_percent_change_from_baseline,12,0.018307746,0.020740954041493127
15218,Nevada,parks_percent_change_from_baseline,13,0.019684863,0.022337129679225198
15219,Nevada,parks_percent_change_from_baseline,14,0.021677517,0.02388888641471015
15220,Nevada,parks_percent_change_from_baseline,15,0.02346779,0.025389336637243895
15221,Nevada,parks_percent_change_from_baseline,16,0.026303486,0.026831280138228154
15222,Nevada,parks_percent_change_from_baseline,17,0.029715627,0.028207276884133766
15223,Nevada,parks_percent_change_from_baseline,18,0.031825043,0.02950972933558912
15224,Nevada,parks_percent_change_from_baseline,19,0.032108545,0.030730973913743527
15225,Nevada,parks_percent_change_from_baseline,20,0.032553941,0.031863380945296865
15226,Nevada,parks_percent_change_from_baseline,21,0.034964525,0.03289946212896092
15227,Nevada,parks_percent_change_from_baseline,22,0.035322537,0.03383198426573677
15228,Nevada,parks_percent_change_from_baseline,23,0.035260698,0.03465408769177831
15229,Nevada,parks_percent_change_from_baseline,24,0.036350446,0.03535940755561776
15230,Nevada,parks_percent_change_from_baseline,25,0.036841965,0.035942195802174746
15231,Nevada,parks_percent_change_from_baseline,26,0.038858755,0.03639744147617087
15232,Nevada,parks_percent_change_from_baseline,27,0.041564333,0.036720986749772706
15233,Nevada,parks_percent_change_from_baseline,28,0.042503813,0.03690963592600307
15234,Nevada,parks_percent_change_from_baseline,29,0.044415291,0.03696125458274342
15235,Nevada,parks_percent_change_from_baseline,30,0.043949163,0.036874856012969554
15236,Nevada,parks_percent_change_from_baseline,31,0.041522676,0.036650672194472156
15237,Nevada,parks_percent_change_from_baseline,32,0.035902864,0.03629020669358078
15238,Nevada,parks_percent_change_from_baseline,33,0.03343815,0.03579626717619345
15239,Nevada,parks_percent_change_from_baseline,34,0.029995425,0.03517297556598385
15240,Nevada,parks_percent_change_from_baseline,35,0.029115069,0.03442575435024393
15241,Nevada,parks_percent_change_from_baseline,36,0.028322722,0.03356128808029241
15242,Nevada,parks_percent_change_from_baseline,37,0.025239775,0.032587459733133824
15243,Nevada,parks_percent_change_from_baseline,38,0.02328413,0.03151326227710987
15244,Nevada,parks_percent_change_from_baseline,39,0.022648489,0.03034868649563983
15245,Nevada,parks_percent_change_from_baseline,40,0.022645668,0.029104586845377516
15246,Nevada,parks_percent_change_from_baseline,41,0.023432638,0.02779252783124001
15247,Nevada,parks_percent_change_from_baseline,42,0.020685593,0.026424614042344877
15248,Nevada,parks_percent_change_from_baseline,43,0.019734713,0.025013307581299684
15249,Nevada,parks_percent_change_from_baseline,44,0.023084024,0.023571237107130886
15250,Nevada,parks_percent_change_from_baseline,45,0.033044965,0.02211100307473469
15251,Nevada,parks_percent_change_from_baseline,46,0.036717089,0.020644983970557734
15252,Nevada,parks_percent_change_from_baseline,47,0.032851146,0.019185148400237564
15253,Nevada,parks_percent_change_from_baseline,48,0.026116308,0.017742877770725956
15254,Nevada,parks_percent_change_from_baseline,49,0.022412866,0.016328804025978694
15255,Nevada,parks_percent_change_from_baseline,50,0.012033794,0.01495266644848649
15256,Nevada,parks_percent_change_from_baseline,51,0.005052421,0.01362319094347517
15257,Nevada,parks_percent_change_from_baseline,52,0.0,0.012347994500676295
15258,Nevada,residential_percent_change_from_baseline,0,0.0,0.0
15259,Nevada,residential_percent_change_from_baseline,1,0.000415357,0.002628162197278474
15260,Nevada,residential_percent_change_from_baseline,2,0.000821782,0.005256322690419065
15261,Nevada,residential_percent_change_from_baseline,3,0.001228306,0.007884471340939404
15262,Nevada,residential_percent_change_from_baseline,4,0.001625765,0.010512578313403643
15263,Nevada,residential_percent_change_from_baseline,5,0.002004658,0.013140580731879252
15264,Nevada,residential_percent_change_from_baseline,6,0.002396333,0.01576836787153137
15265,Nevada,residential_percent_change_from_baseline,7,0.002798807,0.01839576517936512
15266,Nevada,residential_percent_change_from_baseline,8,0.003202252,0.021022517310343495
15267,Nevada,residential_percent_change_from_baseline,9,0.003606706,0.023648270315528047
15268,Nevada,residential_percent_change_from_baseline,10,0.004033354,0.026272553093978742
15269,Nevada,residential_percent_change_from_baseline,11,0.004511673,0.028894758208567933
15270,Nevada,residential_percent_change_from_baseline,12,0.005012038,0.031514122162768055
15271,Nevada,residential_percent_change_from_baseline,13,0.005664322,0.03412970523850079
15272,Nevada,residential_percent_change_from_baseline,14,0.006546519,0.036740371003023485
15273,Nevada,residential_percent_change_from_baseline,15,0.007945984,0.039344765604850916
15274,Nevada,residential_percent_change_from_baseline,16,0.010163666,0.04194129699441386
15275,Nevada,residential_percent_change_from_baseline,17,0.013807672,0.04452811422422483
15276,Nevada,residential_percent_change_from_baseline,18,0.017966024,0.04710308700550141
15277,Nevada,residential_percent_change_from_baseline,19,0.023030172,0.049663785723246104
15278,Nevada,residential_percent_change_from_baseline,20,0.033397815,0.052207462139432725
15279,Nevada,residential_percent_change_from_baseline,21,0.052956412,0.0547310310438909
15280,Nevada,residential_percent_change_from_baseline,22,0.070744695,0.05723105314432825
15281,Nevada,residential_percent_change_from_baseline,23,0.072933136,0.059703719520212827
15282,Nevada,residential_percent_change_from_baseline,24,0.075032252,0.062144837999377145
15283,Nevada,residential_percent_change_from_baseline,25,0.077042045,0.06454982185050052
15284,Nevada,residential_percent_change_from_baseline,26,0.078962513,0.06691368121823982
15285,Nevada,residential_percent_change_from_baseline,27,0.080793657,0.06923101775972736
15286,Nevada,residential_percent_change_from_baseline,28,0.082535478,0.07149602297029527
15287,Nevada,residential_percent_change_from_baseline,29,0.084187974,0.07370248071131529
15288,Nevada,residential_percent_change_from_baseline,30,0.085751145,0.07584377447249327
15289,Nevada,residential_percent_change_from_baseline,31,0.087224993,0.07791289991320814
15290,Nevada,residential_percent_change_from_baseline,32,0.088609517,0.07990248323076425
15291,Nevada,residential_percent_change_from_baseline,33,0.089904717,0.08180480589584774
15292,Nevada,residential_percent_change_from_baseline,34,0.091110592,0.08361183627506179
15293,Nevada,residential_percent_change_from_baseline,35,0.092227143,0.0853152686251364
15294,Nevada,residential_percent_change_from_baseline,36,0.093254371,0.08690656989125396
15295,Nevada,residential_percent_change_from_baseline,37,0.094192274,0.08837703467096683
15296,Nevada,residential_percent_change_from_baseline,38,0.095040853,0.08971784861364257
15297,Nevada,residential_percent_change_from_baseline,39,0.095800108,0.09092016041175348
15298,Nevada,residential_percent_change_from_baseline,40,0.096470039,0.09197516240350626
15299,Nevada,residential_percent_change_from_baseline,41,0.097050645,0.09287417964566254
15300,Nevada,residential_percent_change_from_baseline,42,0.097541928,0.0936087671309472
15301,Nevada,residential_percent_change_from_baseline,43,0.097943886,0.09417081461696991
15302,Nevada,residential_percent_change_from_baseline,44,0.098256521,0.09455265830480199
15303,Nevada,residential_percent_change_from_baseline,45,0.098479831,0.09474719835801307
15304,Nevada,residential_percent_change_from_baseline,46,0.098613817,0.0947480209910025
15305,Nevada,residential_percent_change_from_baseline,47,0.098658479,0.09454952358404911
15306,Nevada,residential_percent_change_from_baseline,48,0.098613817,0.09414704100815978
15307,Nevada,residential_percent_change_from_baseline,49,0.098479831,0.09353697107337282
15308,Nevada,residential_percent_change_from_baseline,50,0.098256521,0.09271689675881445
15309,Nevada,residential_percent_change_from_baseline,51,0.097943886,0.0916857026518394
15310,Nevada,residential_percent_change_from_baseline,52,0.097541928,0.09044368282833486
15311,Nevada,residential_percent_change_from_baseline,53,0.097050645,0.08899263725875135
15312,Nevada,residential_percent_change_from_baseline,54,0.096470039,0.08733595373701163
15313,Nevada,residential_percent_change_from_baseline,55,0.095800108,0.08547867231436138
15314,Nevada,residential_percent_change_from_baseline,56,0.071808644,0.08342752928899728
15315,Nevada,residential_percent_change_from_baseline,57,0.067421838,0.08119097796512965
15316,Nevada,residential_percent_change_from_baseline,58,0.063412972,0.07877918366017439
15317,Nevada,residential_percent_change_from_baseline,59,0.064048808,0.07620399081141124
15318,Nevada,residential_percent_change_from_baseline,60,0.058310779,0.07347886051558362
15319,Nevada,residential_percent_change_from_baseline,61,0.054952995,0.07061877742425798
15320,Nevada,residential_percent_change_from_baseline,62,0.051099198,0.06764012560721819
15321,Nevada,residential_percent_change_from_baseline,63,0.067465019,0.06456053377344366
15322,Nevada,residential_percent_change_from_baseline,64,0.062755995,0.06139869108651336
15323,Nevada,residential_percent_change_from_baseline,65,0.058465861,0.05817413570536033
15324,Nevada,residential_percent_change_from_baseline,66,0.054533562,0.05490701909377768
15325,Nevada,residential_percent_change_from_baseline,67,0.049383988,0.0516178500400935
15326,Nevada,residential_percent_change_from_baseline,68,0.043683668,0.048327223175650844
15327,Nevada,residential_percent_change_from_baseline,69,0.041495913,0.04505553753874253
15328,Nevada,residential_percent_change_from_baseline,70,0.040413411,0.041822711360652166
15329,Nevada,residential_percent_change_from_baseline,71,0.03778631,0.038647899715244426
15330,Nevada,residential_percent_change_from_baseline,72,0.035744688,0.03554922193966405
15331,Nevada,residential_percent_change_from_baseline,73,0.033354636,0.03254350577368336
15332,Nevada,residential_percent_change_from_baseline,74,0.03145042,0.029646054959740712
15333,Nevada,residential_percent_change_from_baseline,75,0.03215668,0.026870446585489788
15334,Nevada,residential_percent_change_from_baseline,76,0.0301243,0.02422836373808557
15335,Nevada,residential_percent_change_from_baseline,77,0.027816622,0.021729468089442556
15336,Nevada,residential_percent_change_from_baseline,78,0.025059178,0.019381315872198195
15337,Nevada,residential_percent_change_from_baseline,79,0.022090241,0.017189319377416724
15338,Nevada,residential_percent_change_from_baseline,80,0.020057762,0.015156754658595171
15339,Nevada,residential_percent_change_from_baseline,81,0.018144577,0.013284814622618591
15340,Nevada,residential_percent_change_from_baseline,82,0.015358085,0.011572705193284905
15341,Nevada,residential_percent_change_from_baseline,83,0.015584819,0.010017780815610996
15342,Nevada,residential_percent_change_from_baseline,84,0.01357568,0.008615714296515146
15343,Nevada,residential_percent_change_from_baseline,85,0.012148079,0.007360694911107009
15344,Nevada,residential_percent_change_from_baseline,86,0.010830944,0.006245647895492777
15345,Nevada,residential_percent_change_from_baseline,87,0.00934507,0.005262467935296297
15346,Nevada,residential_percent_change_from_baseline,88,0.008170937,0.00440225906663893
15347,Nevada,residential_percent_change_from_baseline,89,0.007128653,0.003655573538049504
15348,Nevada,residential_percent_change_from_baseline,90,0.004979099,0.003012642624416473
15349,Nevada,residential_percent_change_from_baseline,91,0.003691754,0.0024635931069071602
15350,Nevada,residential_percent_change_from_baseline,92,0.002399191,0.001998644089594564
15351,Nevada,residential_percent_change_from_baseline,93,0.001146976,0.0016082799559050285
15352,Nevada,residential_percent_change_from_baseline,94,0.0,0.0012833965092727815
15353,Nevada,retail_and_recreation_percent_change_from_baseline,0,0.0,0.0
15354,Nevada,retail_and_recreation_percent_change_from_baseline,1,0.000855873,0.0006386092140658339
15355,Nevada,retail_and_recreation_percent_change_from_baseline,2,0.001690588,0.0012772183502295117
15356,Nevada,retail_and_recreation_percent_change_from_baseline,3,0.002518354,0.0019158267235893874
15357,Nevada,retail_and_recreation_percent_change_from_baseline,4,0.003290115,0.0025544316520304477
15358,Nevada,retail_and_recreation_percent_change_from_baseline,5,0.004221906,0.0031930261249690913
15359,Nevada,retail_and_recreation_percent_change_from_baseline,6,0.005067772,0.0038315955209242292
15360,Nevada,retail_and_recreation_percent_change_from_baseline,7,0.005894368,0.004470113369153042
15361,Nevada,retail_and_recreation_percent_change_from_baseline,8,0.006591045,0.005108536152449789
15362,Nevada,retail_and_recreation_percent_change_from_baseline,9,0.007275043,0.005746797150146991
15363,Nevada,retail_and_recreation_percent_change_from_baseline,10,0.007967068,0.006384799322896881
15364,Nevada,retail_and_recreation_percent_change_from_baseline,11,0.008646016,0.007022407244378007
15365,Nevada,retail_and_recreation_percent_change_from_baseline,12,0.009341106,0.007659438090102141
15366,Nevada,retail_and_recreation_percent_change_from_baseline,13,0.009904221,0.008295651700456347
15367,Nevada,retail_and_recreation_percent_change_from_baseline,14,0.010600684,0.008930739744508412
15368,Nevada,retail_and_recreation_percent_change_from_baseline,15,0.011237658,0.009564314023473571
15369,Nevada,retail_and_recreation_percent_change_from_baseline,16,0.011894579,0.010195893968660915
15370,Nevada,retail_and_recreation_percent_change_from_baseline,17,0.012378045,0.010824893408785062
15371,Nevada,retail_and_recreation_percent_change_from_baseline,18,0.012995998,0.011450606706342539
15372,Nevada,retail_and_recreation_percent_change_from_baseline,19,0.013553459,0.012072194392894359
15373,Nevada,retail_and_recreation_percent_change_from_baseline,20,0.01407438,0.012688668469098002
15374,Nevada,retail_and_recreation_percent_change_from_baseline,21,0.014556015,0.013298877577633901
15375,Nevada,retail_and_recreation_percent_change_from_baseline,22,0.014961885,0.013901492306073173
15376,Nevada,retail_and_recreation_percent_change_from_baseline,23,0.015338911,0.014494990932328332
15377,Nevada,retail_and_recreation_percent_change_from_baseline,24,0.015633189,0.015077645987430577
15378,Nevada,retail_and_recreation_percent_change_from_baseline,25,0.016171655,0.01564751207842859
15379,Nevada,retail_and_recreation_percent_change_from_baseline,26,0.016815702,0.01620241548717548
15380,Nevada,retail_and_recreation_percent_change_from_baseline,27,0.017125025,0.01673994613704932
15381,Nevada,retail_and_recreation_percent_change_from_baseline,28,0.017404291,0.01725745259692097
15382,Nevada,retail_and_recreation_percent_change_from_baseline,29,0.017891834,0.017752040866799646
15383,Nevada,retail_and_recreation_percent_change_from_baseline,30,0.018272328,0.018220577758473296
15384,Nevada,retail_and_recreation_percent_change_from_baseline,31,0.018652697,0.018659699742009362
15385,Nevada,retail_and_recreation_percent_change_from_baseline,32,0.018647191,0.019065828168995307
15386,Nevada,retail_and_recreation_percent_change_from_baseline,33,0.018464642,0.019435191798591284
15387,Nevada,retail_and_recreation_percent_change_from_baseline,34,0.018717138,0.01976385753453673
15388,Nevada,retail_and_recreation_percent_change_from_baseline,35,0.018965577,0.020047770221062192
15389,Nevada,retail_and_recreation_percent_change_from_baseline,36,0.019261987,0.020282802233548735
15390,Nevada,retail_and_recreation_percent_change_from_baseline,37,0.019586528,0.020464813426045635
15391,Nevada,retail_and_recreation_percent_change_from_baseline,38,0.019694382,0.02058972175331421
15392,Nevada,retail_and_recreation_percent_change_from_baseline,39,0.019793372,0.0206535845623017
15393,Nevada,retail_and_recreation_percent_change_from_baseline,40,0.020057461,0.02065269014180663
15394,Nevada,retail_and_recreation_percent_change_from_baseline,41,0.019702277,0.02058365862832683
15395,Nevada,retail_and_recreation_percent_change_from_baseline,42,0.019418617,0.020443550794650565
15396,Nevada,retail_and_recreation_percent_change_from_baseline,43,0.019033141,0.020229982606309097
15397,Nevada,retail_and_recreation_percent_change_from_baseline,44,0.01860311,0.019941242738299614
15398,Nevada,retail_and_recreation_percent_change_from_baseline,45,0.018155004,0.01957640952853733
15399,Nevada,retail_and_recreation_percent_change_from_baseline,46,0.017712993,0.019135463143365106
15400,Nevada,retail_and_recreation_percent_change_from_baseline,47,0.017169546,0.01861938809230288
15401,Nevada,retail_and_recreation_percent_change_from_baseline,48,0.017093258,0.018030260711447886
15402,Nevada,retail_and_recreation_percent_change_from_baseline,49,0.016775899,0.017371315902056855
15403,Nevada,retail_and_recreation_percent_change_from_baseline,50,0.016368321,0.016646987330987302
15404,Nevada,retail_and_recreation_percent_change_from_baseline,51,0.015999448,0.01586291553952212
15405,Nevada,retail_and_recreation_percent_change_from_baseline,52,0.015610661,0.015025919025300281
15406,Nevada,retail_and_recreation_percent_change_from_baseline,53,0.015223135,0.014143924401405506
15407,Nevada,retail_and_recreation_percent_change_from_baseline,54,0.014773699,0.013225853215435348
15408,Nevada,retail_and_recreation_percent_change_from_baseline,55,0.014024785,0.012281464914874854
15409,Nevada,retail_and_recreation_percent_change_from_baseline,56,0.013243306,0.011321157718173418
15410,Nevada,retail_and_recreation_percent_change_from_baseline,57,0.012145781,0.010355731692969236
